Geneid	rab.all	rab.win.CRC	rab.win.Paired	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
I6J55_RS16690	0.74156700978963	0.595302856539178	0.919027792569937	0.23310660180362	4.18565679076075	0.04734094205075	0.474759615723096	0.690139171964775	1	0.630239731124451	1	29	0.00386730915947643	NZ_CP069563.1		DHH family phosphoesterase	B. fragilis	CRC vs Paired
I6J55_RS16695	0.876148641980904	0.861790649406519	0.904189743738727	-0.0792534806770133	4.29363318807284	-0.0133224444598651	0.495394473429602	0.680804775683477	1	0.74179530056656	1	28	0.0094662492858826	NZ_CP069563.1		DUF4827 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS16700	4.95642482796781	4.7246686292715	5.19349317465104	0.0966793293992287	3.00962900288809	0.0225364192098443	0.487980769391633	0.670497911935973	1	0.842017538378143	1	65	0.114532958204345	NZ_CP069563.1	glmM	phosphoglucosamine mutase	B. fragilis	CRC vs Paired
I6J55_RS16760	0.742078523496173	0.553303563975355	0.928971740926059	0.214015084362862	4.2629094856805	0.0424066558326166	0.474759615723096	0.711325326197767	1	0.671141531693505	1	29	0.0057865334811569	NZ_CP069563.1		glutathione peroxidase	B. fragilis	CRC vs Paired
I6J55_RS16840	5.55924438951694	5.41941520931389	6.32962024041289	0.584082499760695	3.95313834998498	0.115587409424245	0.445334402021004	0.562399554414008	1	0.393349929173381	1	67	0.153956423218112	NZ_CP069563.1		elongation factor G	B. fragilis	CRC vs Paired
I6J55_RS16850	4.98461406782732	5.1055308878509	4.88829343612515	-0.147502320030024	2.85692710163049	-0.0377597134915763	0.479567307966075	0.509576413193145	1	0.651850634672173	1	68	0.0828441115095305	NZ_CP069563.1	rprY	response regulator transcription factor RprY	B. fragilis	CRC vs Paired
I6J55_RS16860	0.115512702821122	0.155984530639386	0.06639408675378	-0.0169191293554283	4.5079049899496	-0.00336437195487798	0.498197837428973	0.758538128580706	1	0.763762170701036	1	19	0.00233770180535516	NZ_CP069563.1		MarR family winged helix-turn-helix transcriptional regulator	B. fragilis	CRC vs Paired
I6J55_RS16865	4.32556252118654	4.32445457039169	4.32668434220048	-0.0718067486449243	3.33948427789237	-0.0181514590589766	0.489983974493003	0.640072716344643	1	0.880687519070278	1	65	0.0654700808080021	NZ_CP069563.1	rpsF	30S ribosomal protein S6	B. fragilis	CRC vs Paired
I6J55_RS16870	3.79375683787938	3.69281854053662	3.98507185582034	0.307514306091019	3.52549357883416	0.0625188666432362	0.462154586011337	0.81151324434564	1	0.62721432748297	1	61	0.0458160693333495	NZ_CP069563.1	rpsR	30S ribosomal protein S18	B. fragilis	CRC vs Paired
I6J55_RS16875	5.16903009884226	5.21651497065088	5.09022425576136	-0.24927827139302	3.49168965667458	-0.0672378511062344	0.463541667156944	0.435969883400149	1	0.624455798382275	1	69	0.196511254230411	NZ_CP069563.1	rplI	50S ribosomal protein L9	B. fragilis	CRC vs Paired
I6J55_RS16880	5.34607161436302	5.4538827976906	5.24693656624818	-0.269847422203018	3.20750279768058	-0.0654908360787473	0.460552663726366	0.657834672191845	1	0.605543128726528	1	70	0.287494031284511	NZ_CP069563.1		PG1828 family lipoprotein	B. fragilis	CRC vs Paired
I6J55_RS16890	1.9831271182799	2.05064773322403	1.91431951048225	-0.291811129748687	3.86665389967792	-0.0560955043731636	0.467548077358993	0.556237143948543	1	0.608058129026765	0.999671436661265	43	0.0189180683137075	NZ_CP069563.1	mtaB	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	B. fragilis	CRC vs Paired
I6J55_RS16905	1.34800567100462	1.45517756338137	1.21847415339207	-0.0970327995671081	4.44517601508019	-0.0196620647237328	0.487179487351089	0.723232761549055	1	0.782450136796696	0.996903450949725	33	0.00966827289869108	NZ_CP069563.1		methylglyoxal synthase	B. fragilis	CRC vs Paired
I6J55_RS16930	4.16753170966299	3.97037798044975	4.33527593216611	0.168544533633463	3.20701121484938	0.0414701177435914	0.470352564500531	0.824178348755828	1	0.685305499186757	1	61	0.0578941953276845	NZ_CP069563.1		adenosylcobalamin-dependent ribonucleoside-diphosphate reductase	B. fragilis	CRC vs Paired
I6J55_RS16940	1.62211094356101	1.5740544712327	1.71905222302499	-0.088129318492923	4.22426296965742	-0.0157005846672405	0.490785256533555	0.72469683417061	1	0.807797742885892	1	37	0.0141416528965929	NZ_CP069563.1	dnaA	chromosomal replication initiator protein DnaA	B. fragilis	CRC vs Paired
I6J55_RS16945	1.06612278401362	1.0043717493435	1.14043383304572	-0.00095170981766568	3.97238726631639	-0.000211588188487437	0.499599358979718	0.759011589695375	1	0.77075095454533	1	35	0.00751816444808664	NZ_CP069563.1		MlaD family protein	B. fragilis	CRC vs Paired
I6J55_RS16980	0.435621674279269	0.53167531227323	0.353657399831554	-0.195382676621857	4.04058377354537	-0.0369890999522735	0.482371795107885	0.654645328421938	1	0.649472786906267	1	23	0.00588754528756113	NZ_CP069563.1	ung	uracil-DNA glycosylase	B. fragilis	CRC vs Paired
I6J55_RS16985	1.86166151513331	1.84854937594767	1.87473982982098	-0.00739085746434665	4.38146269981452	-0.00221432232054303	0.499599358979718	0.789816009432522	1	0.820082602776568	1	38	0.0128573599294534	NZ_CP069563.1	asnA	aspartate--ammonia ligase	B. fragilis	CRC vs Paired
I6J55_RS17005	4.64083060813668	4.59020149594109	4.69920568558555	0.00915329090274941	3.0688934032645	0.00194578653325697	0.498798076939154	0.425551275911637	1	0.848002313017733	1	63	0.0648640099695767	NZ_CP069563.1		glucose-6-phosphate isomerase	B. fragilis	CRC vs Paired
I6J55_RS17015	4.98599163514114	5.00175028611836	4.96660712769034	-0.148125288899593	2.97757138934627	-0.0378491338273762	0.47636217980407	0.586969901961853	1	0.699694107661225	1	67	0.116048135300408	NZ_CP069563.1	lysS	lysine--tRNA ligase	B. fragilis	CRC vs Paired
I6J55_RS17055	3.6489940543757	3.54036187954011	3.763699542779	0.120435562830623	3.63636590348853	0.0258848549926253	0.484981978574952	0.771277083551958	1	0.810041809399993	1	55	0.0423095166253168	NZ_CP069563.1	mutA	methylmalonyl-CoA mutase small subunit	B. fragilis	CRC vs Paired
I6J55_RS17060	5.25628336795419	5.18909276788181	5.30320728075589	-0.0257926328331353	3.13992148097479	-0.00601508049021143	0.494791666736342	0.599890920348197	1	0.905586207494328	1	66	0.096956903890008	NZ_CP069563.1	scpA	methylmalonyl-CoA mutase	B. fragilis	CRC vs Paired
I6J55_RS17070	1.98955762307417	2.01523601561681	1.9670303690245	-0.224534242244336	4.16624697765395	-0.0496570013543216	0.474759615723096	0.600737283523078	1	0.693475886624898	1	43	0.0158155628312917	NZ_CP069563.1		DNA topoisomerase 3	B. fragilis	CRC vs Paired
I6J55_RS17085	0.496668633065644	0.602609922429578	0.367173187464434	-0.142249428940457	4.53228089865579	-0.026699306386332	0.48758012837136	0.714810420834058	1	0.73943926230798	0.99896418915405	22	0.00372300657889895	NZ_CP069563.1		linear amide C-N hydrolase	B. fragilis	CRC vs Paired
I6J55_RS17090	1.63098303203873	1.53801964412599	1.71436261498319	0.162681957631406	3.77278790587726	0.0363311606830026	0.481778134004379	0.768485663482913	1	0.665448589084175	1	38	0.00860043380241773	NZ_CP069563.1		dipeptidase	B. fragilis	CRC vs Paired
I6J55_RS17110	-0.176647610771928	-0.355483368396113	-0.000937831925436505	0.135074050800703	4.5074526850358	0.027393612199294	0.485782939717603	0.758756140110067	1	0.710038870194876	1	16	0.0138819082515535	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS17165	-0.379534367278738	-0.421258685040908	-0.334512443636518	-0.0586168002125049	4.62741454643359	-0.0080080595557395	0.496195434572278	0.771026306016315	1	0.787956627956652	0.998341845157877	13	0.00115442064461983	NZ_CP069563.1		endonuclease/exonuclease/phosphatase family protein	B. fragilis	CRC vs Paired
I6J55_RS17205	0.968769260300993	0.817626379526541	1.09040706349635	0.246212878149431	4.03313862555478	0.0494424600687332	0.472967561435646	0.745413820918043	1	0.646308838872291	0.999327970873576	33	0.00380958812724544	NZ_CP069563.1		FKBP-type peptidyl-prolyl cis-trans isomerase	B. fragilis	CRC vs Paired
I6J55_RS17255	0.538760298919655	0.352612482672574	0.738786948314501	0.270618710175814	4.20590182669985	0.0585102522094198	0.471554487561213	0.674271991484311	1	0.601485929992803	1	25	0.00891789947968818	NZ_CP069563.1		acyl-[acyl-carrier-protein] thioesterase	B. fragilis	CRC vs Paired
I6J55_RS17265	4.24693280852302	4.44633749734681	3.91875412649466	-0.521548674115131	3.41307856117907	-0.117444969906789	0.4338942316692	0.325035109150323	1	0.309273666797943	1	62	0.0979237311798771	NZ_CP069563.1	ilvC	ketol-acid reductoisomerase	B. fragilis	CRC vs Paired
I6J55_RS17275	0.375518835563893	0.341125836358161	0.410681370068295	0.0524755465554394	4.16532671970864	0.0102447300299725	0.494593512286926	0.768465117080729	1	0.764133752743837	1	22	0.00461768257847932	NZ_CP069563.1		AAA domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS17280	4.80759074211173	4.6530872693673	5.09545016366948	0.431129530467249	3.82880239573429	0.0959069995906452	0.440528635167498	0.804557945468821	1	0.397529683682176	1	63	0.0652680571951936	NZ_CP069563.1		aconitate hydratase	B. fragilis	CRC vs Paired
I6J55_RS17300	0.670698088522116	0.653543658236569	0.703642609821051	0.171965613482622	3.97650868391968	0.0367630229247966	0.479375250576488	0.775216655699672	1	0.706139706854952	1	27	0.00326123832105102	NZ_CP069563.1		NADH:flavin oxidoreductase	B. fragilis	CRC vs Paired
I6J55_RS17310	3.77762659474154	3.77220774197895	3.78191626512645	0.0410992404236774	3.23092399102058	0.00882993310726636	0.493990384695781	0.816314912913729	1	0.808141755287414	1	61	0.0439257055277845	NZ_CP069563.1	pfkA	6-phosphofructokinase	B. fragilis	CRC vs Paired
I6J55_RS17315	0.466730335229371	0.468378247725631	0.464120897279077	0.0153011069834328	3.96100143255597	0.00357729317391121	0.497195512858027	0.734304654908475	1	0.76171707561171	0.998750332541756	23	0.00424249586897787	NZ_CP069563.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	B. fragilis	CRC vs Paired
I6J55_RS17320	0.546311714567576	0.656812308327115	0.391907344193686	-0.0932349619950186	4.3156687799469	-0.0174567875296556	0.490384615513279	0.665894545439681	1	0.710441923958417	1	25	0.00401161174005391	NZ_CP069563.1	cmk	(d)CMP kinase	B. fragilis	CRC vs Paired
I6J55_RS17325	3.2588240479237	3.29940923492953	3.21258639869615	-0.12918184626028	3.90288877910965	-0.0257069882387969	0.482178614575697	0.689905593638256	1	0.746757786334123	1	53	0.0332473145650511	NZ_CP069563.1		energy transducer TonB	B. fragilis	CRC vs Paired
I6J55_RS17350	6.09186322235775	5.99898466055734	6.28863446674887	0.0270667924409089	3.78344282226609	0.00467189098621216	0.496996395714956	0.483494388655838	1	0.936387493934637	1	67	0.314882661078116	NZ_CP069563.1		MotA/TolQ/ExbB proton channel family protein	B. fragilis	CRC vs Paired
I6J55_RS17360	5.01201133550895	4.83159590984126	5.18789134215392	0.207313007626095	3.27959828743187	0.0502166520448775	0.472166600293065	0.859382177134409	1	0.683562221399351	1	67	0.101444714145968	NZ_CP069563.1		ExbD/TolR family protein	B. fragilis	CRC vs Paired
I6J55_RS17365	5.80381349557827	5.64190906018345	5.91590288523818	0.359014296497473	3.65272935737891	0.0785897176392261	0.449919872471537	0.844144575367842	1	0.524758167133997	1	67	0.147275213737375	NZ_CP069563.1		ExbD/TolR family protein	B. fragilis	CRC vs Paired
I6J55_RS17385	1.51088614125411	1.35383386523369	1.66787672066309	0.202823902379865	4.11643066841782	0.044490539072887	0.476171406006028	0.703352578307967	1	0.665078891262614	1	36	0.0127274876069336	NZ_CP069563.1		thymidylate synthase	B. fragilis	CRC vs Paired
I6J55_RS17400	0.638833915680259	0.443749877978237	0.826276361631173	0.371402946626964	4.06300548591437	0.0746859133694163	0.459935897975262	0.676367231552898	1	0.586670789702434	0.997553121695781	29	0.00450224051401734	NZ_CP069563.1		RNA polymerase sigma factor	B. fragilis	CRC vs Paired
I6J55_RS17430	-0.414086452578469	-0.537206620726225	-0.304567676537864	0.289133163492784	4.34921641709041	0.0562424116833446	0.468161794580246	0.66881433823704	1	0.662760232994391	0.997162946997815	10	0.00232327154729741	NZ_CP069563.1		family 43 glycosylhydrolase	B. fragilis	CRC vs Paired
I6J55_RS17460	2.27677981302665	2.39560987911386	2.14871066374144	-0.139054971326864	3.88883594834117	-0.0303087473099658	0.483573718168675	0.611812570822974	1	0.728035753416967	1	44	0.0190190801201117	NZ_CP069563.1		ABC-F family ATP-binding cassette domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS17470	1.97118246649239	1.6457413602382	2.48153207045685	0.604407904120412	4.27261686140856	0.125668631248557	0.434695513709192	0.49236367472472	1	0.38931400912377	0.999473740956325	42	0.0175904845723947	NZ_CP069563.1		inorganic phosphate transporter	B. fragilis	CRC vs Paired
I6J55_RS17545	0.626725973114334	0.609362114884317	0.640954464452855	0.202135454866374	3.92107754967638	0.0408156050642597	0.474759615723096	0.708869542106657	1	0.709235745377395	0.998230765612035	26	0.00507945083632725	NZ_CP069563.1	rimM	ribosome maturation factor RimM	B. fragilis	CRC vs Paired
I6J55_RS17590	3.43490242528462	3.37509567660833	3.5067969535044	0.0774385190014186	3.78159609716234	0.0137122378261936	0.490588706573567	0.790883200264264	1	0.803176470635914	1	54	0.0456429062366565	NZ_CP069563.1		anaerobic ribonucleoside triphosphate reductase	B. fragilis	CRC vs Paired
I6J55_RS17600	3.19365542241784	3.21309606433541	3.14618819202436	-0.0351954594376531	3.81597156893054	-0.00979863369803857	0.493792551144251	0.824841645929187	1	0.817186724733182	1	52	0.0285141899221098	NZ_CP069563.1		diaminopimelate dehydrogenase	B. fragilis	CRC vs Paired
I6J55_RS17630	-0.0784228680141084	-0.166572272229788	-0.00917794512630987	0.160045981903475	4.2576291866075	0.0299399869006931	0.48397435918894	0.72237254890151	1	0.69516197501946	0.998208736094751	18	0.00173163096692974	NZ_CP069563.1		DUF3843 family protein	B. fragilis	CRC vs Paired
I6J55_RS17700	-0.281878700805468	-0.477687702119046	-0.110810892178116	0.0938806978768012	4.87321564588871	0.015276967379735	0.492788461634944	0.773173220511574	1	0.761842459935132	1	16	0.00243871361175939	NZ_CP069563.1	rfbH	lipopolysaccharide biosynthesis protein RfbH	B. fragilis	CRC vs Paired
I6J55_RS17785	0.733746918330868	0.846831366652225	0.625664599979022	-0.337221940441887	4.41782841471242	-0.0628924935793281	0.462740385116556	0.691207018574051	1	0.582862813601806	0.997182423834843	25	0.00595969657784987	NZ_CP069563.1		cold-shock protein	B. fragilis	CRC vs Paired
I6J55_RS17835	1.05061192418587	1.0333033031386	1.07760035191244	0.13161552480375	4.27663522398499	0.028205029579668	0.483380056289659	0.755954316290605	1	0.751600114414855	0.998783161095835	32	0.00515160212661599	NZ_CP069563.1		M24 family metallopeptidase	B. fragilis	CRC vs Paired
I6J55_RS17840	5.07688536090441	4.86002593340607	5.31703667340036	0.285816253255554	3.61552696827295	0.0690487737165836	0.458149780298974	0.805864485582156	1	0.521805852630472	1	66	0.0782264289310512	NZ_CP069563.1	gdhA	NADP-specific glutamate dehydrogenase	B. fragilis	CRC vs Paired
I6J55_RS17875	0.266400104611058	0.199044623021565	0.32350658383722	0.119523726292933	4.57523816767682	0.0229554633577887	0.490588706573567	0.715433932323449	1	0.730497319116841	1	19	0.00746044341585565	NZ_CP069563.1		DUF4493 domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS17910	0.154685308339425	0.0706788347985032	0.206623140153349	-0.0294875858781101	4.87029327944115	-0.00496524025877528	0.496996395714956	0.714799101192188	1	0.793619446119901	1	17	0.00552678883611744	NZ_CP069563.1		DUF1735 and LamG domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS17920	0.944404139722009	0.953315566361973	0.934899899441085	-0.0762558930326804	5.0945346813489	-0.0147119905425012	0.493392070572915	0.745950258321941	1	0.809468282988043	1	27	0.011847241865411	NZ_CP069563.1		RagB/SusD family nutrient uptake outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS17930	0.718459899582002	0.705089721336966	0.735082776517987	-0.260152851730119	4.60250953751226	-0.044954599279888	0.478766025925567	0.733537764598536	1	0.7023527830948	0.998525832237447	26	0.00708525670635421	NZ_CP069563.1		FecR family protein	B. fragilis	CRC vs Paired
I6J55_RS17940	5.53537561586468	5.55702193583411	5.51763990926617	0.0873598135307403	3.40544236767964	0.0204832342898005	0.485782939717603	0.863879261009468	1	0.877018267065997	1	66	0.147275213737375	NZ_CP069563.1		NADP-specific glutamate dehydrogenase	B. fragilis	CRC vs Paired
I6J55_RS17960	1.12272539667578	1.11327310157334	1.13433087290547	0.00606472826394722	3.85103101337004	0.00119938942243939	0.49939927914299	0.733783155741291	1	0.783256054506251	1	37	0.00735943160945141	NZ_CP069563.1		cell division protein ZapA	B. fragilis	CRC vs Paired
I6J55_RS17965	5.36920777621943	5.27798968362795	5.48120495475332	0.138436878520826	3.09809277493201	0.036889283763116	0.472166600293065	0.650675356727907	1	0.6776457953296	1	66	0.130492823616214	NZ_CP069563.1	rny	ribonuclease Y	B. fragilis	CRC vs Paired
I6J55_RS17970	0.0554953860450622	0.118085001856664	-0.0414731622107514	0.0740961639579956	4.38329041768482	0.0142789657420411	0.491987179594387	0.72191749490027	1	0.705556734830341	0.998886299150564	17	0.00233770180535516	NZ_CP069563.1		copper homeostasis protein CutC	B. fragilis	CRC vs Paired
I6J55_RS17975	0.091532032754448	0.0768277483411159	0.10247394251595	0.00332480862509676	4.43569694430057	0.000936859663227869	0.49979975971433	0.74985219442518	1	0.784559012337287	0.998689778321784	19	0.00311693574047354	NZ_CP069563.1		PepSY-like domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS18005	1.11935123074863	1.09938871588866	1.1433757823257	0.287819436685736	4.20544110190547	0.0504971017891137	0.468349359399425	0.703176545809257	1	0.639515623686979	1	31	0.00581539399727239	NZ_CP069563.1		(Fe-S)-binding protein	B. fragilis	CRC vs Paired
I6J55_RS18010	1.86653394206499	2.18728680536729	1.51303755399311	-0.429459881948565	4.17147527624262	-0.0899932615366483	0.453926282672846	0.521750314045721	1	0.533028395070656	1	40	0.0131315348325506	NZ_CP069563.1		lactate utilization protein B	B. fragilis	CRC vs Paired
I6J55_RS18015	-0.0358611526917327	-0.0779527019996964	0.0216545823822862	0.130578741422606	4.41921490760481	0.0262695917689747	0.486378205310547	0.715389244108057	1	0.701679493555044	0.99853004293982	16	0.00265516748262561	NZ_CP069563.1		LutC/YkgG family protein	B. fragilis	CRC vs Paired
I6J55_RS18055	-0.0982327469809761	-0.202067928705656	0.0164705781801606	0.0287915238454977	4.14699167611029	0.00703853444598724	0.496394230817464	0.738699615113373	1	0.74808567754786	1	15	0.00352098296609048	NZ_CP069563.1		uracil-DNA glycosylase family protein	B. fragilis	CRC vs Paired
I6J55_RS18075	1.41021493834506	1.19428317460887	1.67859280876644	0.306878627980476	4.40084167142999	0.0629182608791919	0.466559872295164	0.687161080550784	1	0.650084785866235	1	33	0.0115874972203715	NZ_CP069563.1		hypothetical protein	B. fragilis	CRC vs Paired
I6J55_RS18085	0.245000603175799	-0.118373454545529	0.543745900043489	0.437540047699985	4.53684374151797	0.0858312259088004	0.458950741441429	0.655308617339828	1	0.576674956607287	0.998120680962672	24	0.00402604199811166	NZ_CP069563.1		reverse transcriptase/maturase family protein	B. fragilis	CRC vs Paired
I6J55_RS18145	2.71378316087659	2.66619303812531	2.77309585687142	0.241965004227871	4.63119515447569	0.045746619347678	0.475370444863425	0.688762862924986	1	0.742383691931451	1	48	0.0196251509585371	NZ_CP069563.1	tet(Q)	tetracycline resistance ribosomal protection protein Tet(Q)	B. fragilis	CRC vs Paired
I6J55_RS18150	0.559650971649753	0.315355395271745	0.785831872137165	0.266186364228652	4.9898496085763	0.0535756283330969	0.477163461844564	0.677756127419851	1	0.668197782393368	1	28	0.00740272238362466	NZ_CP069563.1		hybrid sensor histidine kinase/response regulator	B. fragilis	CRC vs Paired
I6J55_RS18155	1.06879325132282	1.05953068901168	1.09476406804582	-0.0130331619483997	4.5284966770192	-0.00171073539330195	0.498798076939154	0.799503263460262	1	0.809269111872303	1	32	0.00613285967454285	NZ_CP069563.1		sigma-54-dependent transcriptional regulator	B. fragilis	CRC vs Paired
I6J55_RS18170	2.28493181193978	1.95703866808916	2.56843570069735	0.530366848511114	4.71746421912594	0.0917422182531083	0.45054064944611	0.576423634929756	1	0.523087311990181	1	44	0.0163350521213706	NZ_CP069563.1		ATP-binding protein	B. fragilis	CRC vs Paired
I6J55_RS18180	0.927970289939875	0.795393802587716	1.08670438715598	0.400021974445857	4.7631308576341	0.0724851769293909	0.464557469438851	0.583217222069864	1	0.5820330573343	1	29	0.00458882206236382	NZ_CP069563.1	mobC	conjugal transfer protein MobC	B. fragilis	CRC vs Paired
I6J55_RS18350	2.09591069855796	2.18653569396633	1.99258637261121	-0.000649964288525595	4.17137393764645	-0.000162277350819133	0.49979975971433	0.794388749284828	1	0.835147149189849	1	41	0.0157578417990607	NZ_CP069563.1		histone H1	B. fragilis	CRC vs Paired
I6J55_RS18360	-0.00669660788600446	-0.0655566314171709	0.0396793181388491	-0.0613352251509323	4.15794597286721	-0.0114551676771167	0.494193031715589	0.776252515944783	1	0.778870974515528	1	17	0.00206352690225795	NZ_CP069563.1		helix-turn-helix transcriptional regulator	B. fragilis	CRC vs Paired
I6J55_RS18405	1.38204160601416	1.30815382815862	1.46477597137363	0.244205790242862	4.61143877351893	0.0415149923219403	0.478365384905314	0.63440611356112	1	0.640254913911426	0.999890617264608	35	0.00930751644724738	NZ_CP069563.1		efflux RND transporter permease subunit	B. fragilis	CRC vs Paired
I6J55_RS18490	0.59394209383753	0.635534402177938	0.550635669738152	0.0032400228870566	4.13172454395813	0.000848403845004281	0.498798076939154	0.738687263410809	1	0.765854749393327	0.998134313617999	27	0.00415591432063139	NZ_CP069563.1		efflux RND transporter permease subunit	B. fragilis	CRC vs Paired
I6J55_RS18525	-0.261878647715379	-0.324503160588629	-0.208686563098454	0.175241699456835	4.69111691230463	0.0320892145469598	0.482371795107885	0.66572152223181	1	0.711071405928655	1	10	0.00298706341795381	NZ_CP069563.1		isochorismatase family protein	B. fragilis	CRC vs Paired
I6J55_RS18630	1.68230837982274	1.54765840965451	1.87915425903422	0.170352900728936	4.03324421353812	0.0318379425936422	0.481377653433061	0.753958789797126	1	0.667354873525496	1	40	0.00956726109228684	NZ_CP069563.1		MaoC family dehydratase	B. fragilis	CRC vs Paired
I6J55_RS18700	-0.129719289344727	-0.236542740762546	0.00364781168386052	0.283725692842522	4.48654852619671	0.0584731016876119	0.473157051642143	0.637968967451263	1	0.617744422263835	0.999299226131354	13	0.00222225974089317	NZ_CP069563.1		sialate O-acetylesterase	B. fragilis	CRC vs Paired
I6J55_RS18745	1.26594426041678	1.26486629579473	1.26691928712153	0.0798891082228339	4.04688935880926	0.0160510944866632	0.490188226002234	0.78634242491704	1	0.761119115267253	0.99875298159688	34	0.00705639619023871	NZ_CP069563.1		purine-nucleoside phosphorylase	B. fragilis	CRC vs Paired
I6J55_RS18805	2.39166752218984	2.37417953609548	2.43317252615656	0.0703716545262933	3.82011890685554	0.0154214564194107	0.492190628858906	0.782174714007103	1	0.816779811532773	1	48	0.0246613110206911	NZ_CP069563.1		2-isopropylmalate synthase	B. fragilis	CRC vs Paired
I6J55_RS18815	0.923033634755639	1.10897722285637	0.693421159084513	-0.227792552771711	4.12083539685451	-0.0504582649446317	0.473768522578234	0.600521179386012	1	0.66745683281384	0.998466768037607	31	0.00565666115863717	NZ_CP069563.1	leuD	3-isopropylmalate dehydratase small subunit	B. fragilis	CRC vs Paired
I6J55_RS18850	0.748306558460022	0.481419972833807	1.12800389769444	0.439310879395412	4.49565787327426	0.0811262694152251	0.460953144297606	0.624108262298188	1	0.571115765125516	0.999422229302426	30	0.00471869438488355	NZ_CP069563.1		SusC/RagA family TonB-linked outer membrane protein	B. fragilis	CRC vs Paired
I6J55_RS18880	1.22219118789841	1.18626540789218	1.26471221686639	-0.14563838904233	4.2523916843266	-0.0316131624078984	0.484375000209206	0.635039200755614	1	0.691541960016181	1	37	0.00787892089953034	NZ_CP069563.1	cysK	cysteine synthase A	B. fragilis	CRC vs Paired
I6J55_RS18895	5.32178690013108	5.40679897649676	5.15998302389571	-0.214270814486183	3.73884703193149	-0.0450720244064137	0.468562275151521	0.422971738911034	1	0.59971963488413	1	62	0.119597978782614	NZ_CP069563.1		helix-turn-helix domain-containing protein	B. fragilis	CRC vs Paired
I6J55_RS18900	2.40636242544722	2.31390564766855	2.54560506936593	0.183946730528209	3.69595056237926	0.0426575491632875	0.473958333682617	0.729613630819428	1	0.683344443392657	1	45	0.0176193450885102	NZ_CP069563.1		dipeptidyl-peptidase 3 family protein	B. fragilis	CRC vs Paired
I6J55_RS18930	3.12293608911649	3.13815383485595	3.11514581935951	-0.122268570161453	3.99339136712934	-0.0278438526834153	0.481971154087624	0.663163086547748	1	0.763255556382543	1	50	0.0662637450011782	NZ_CP069563.1		zinc metallopeptidase	B. fragilis	CRC vs Paired
I6J55_RS18945	3.06329293701085	2.7619448861835	3.41065685723666	0.236290928569331	3.41378402483634	0.0550351685246735	0.467360833437702	0.756526567907492	1	0.611751219263466	1	55	0.0282111545028971	NZ_CP069563.1	hisS	histidine--tRNA ligase	B. fragilis	CRC vs Paired
I6J55_RS18950	1.42763204369211	1.44427734083928	1.40352246880492	-0.0631315511939876	4.53426833890979	-0.0129018867638591	0.493990384695781	0.75514399129223	1	0.779888970811802	1	34	0.0105629488982714	NZ_CP069563.1		S9 family peptidase	B. fragilis	CRC vs Paired
I6J55_RS18985	0.618202979625297	0.860470761105175	0.354423721282464	-0.241297444857985	4.6245707458655	-0.0451603929969529	0.473157051642143	0.665132839118387	1	0.621842456095205	0.997638741618908	24	0.00666677922267952	NZ_CP069563.1		polyphosphate kinase 2 family protein	B. fragilis	CRC vs Paired
I6J55_RS19025	3.89321463031733	3.54558075538863	4.42578123215755	0.60276514745567	3.78221339087205	0.128190581820138	0.428113737464848	0.640862431646929	1	0.304577393790541	0.999594328207917	60	0.097014624922239	NZ_CP069563.1		co-chaperone GroES	B. fragilis	CRC vs Paired
I6J55_RS19030	6.91315972355938	6.73644646555466	7.11939002079256	0.309911319997078	3.2849297707157	0.0748986965011821	0.459535256955085	0.738319812955715	1	0.534757012966535	1	72	0.866811171270857	NZ_CP069563.1	groL	chaperonin GroEL	B. fragilis	CRC vs Paired
I6J55_RS19050	0.405918780181695	0.32955308917446	0.453250600546885	0.0742657554040944	4.3587598136474	0.0143444483387425	0.492991590001578	0.720600126534379	1	0.736474634875132	0.998196469187318	24	0.00295820290183831	NZ_CP069563.1		thiamine pyrophosphate-dependent enzyme	B. fragilis	CRC vs Paired
I6J55_RS19080	0.37338375256993	0.262160132482904	0.490540327696686	0.121962655095102	4.77710222571889	0.0215148683731492	0.487785342574244	0.767699650796756	1	0.737900417061138	1	22	0.006811081803257	NZ_CP069563.1		TlpA family protein disulfide reductase	B. fragilis	CRC vs Paired
I6J55_RS19110	2.84709587294825	2.82097826285082	2.89261401161687	-0.140480395436277	3.85556996838646	-0.0316883885144295	0.482979575718337	0.570693937024651	1	0.763787560912659	1	49	0.0201590705066738	NZ_CP069563.1		glycoside hydrolase family 2 TIM barrel-domain containing protein	B. fragilis	CRC vs Paired
