Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_samples_with_counts	pct_total_reads	Chr	gene	product	organism	contrast
C7Y58_RS06510	0.104702543547026	-2.59636942566371	5.50464087704638	-0.471669175820393	0.637162942028473	NA	2	0.00332991507357413	NZ_CP028101.1		DUF5105 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06515	5.27880512650295	2.43809977269643	4.90165140799658	0.497403746157652	0.618904364378738	NA	4	0.00283722355758612	NZ_CP028101.1		YadA C-terminal domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06520	2.55156902539527	1.37131748334581	2.91992676645551	0.469641053707126	0.63861148860536	NA	7	0.00117226602079906	NZ_CP028101.1		tRNA dihydrouridine synthase	F. nucleatum	CRC vs Healthy
C7Y58_RS10575	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06550	8.69362072592409	3.15321945288252	5.06123459629566	0.623013889771159	0.533275394333956	NA	4	0.00360174487549855	NZ_CP028101.1	ruvX	Holliday junction resolvase RuvX	F. nucleatum	CRC vs Healthy
C7Y58_RS06570	0.970138120999492	-0.0569065639389327	4.74699731036097	-0.011987907348236	0.990435262902327	NA	4	0.0067787556854902	NZ_CP028101.1		amidohydrolase	F. nucleatum	CRC vs Healthy
C7Y58_RS06595	9.7575996174895	3.3032983152654	4.49133465135041	0.73548256179757	0.462045656365888	NA	5	0.00191979797609121	NZ_CP028101.1		segregation and condensation protein A	F. nucleatum	CRC vs Healthy
C7Y58_RS06605	10.3787007983105	3.40401759676682	4.41144023402247	0.771634073270203	0.440331187551944	NA	5	0.00366970232597966	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06615	9.16488964332949	3.22835570565759	5.06311161456269	0.637622859502462	0.523719211460262	NA	4	0.0036357236007391	NZ_CP028101.1		chromate transporter	F. nucleatum	CRC vs Healthy
C7Y58_RS06620	7.43518591642511	2.93040044393919	5.04273151183293	0.581113715267788	0.56116381556779	NA	4	0.00331292571095386	NZ_CP028101.1		chromate transporter	F. nucleatum	CRC vs Healthy
C7Y58_RS06645	2.94363356984955	1.5774830415811	4.11507994195694	0.383342016153134	0.701466189847316	NA	5	0.00129119155914099	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06660	9.43880364064562	3.2585811686376	5.4713163647215	0.595575351783458	0.551458946840358	NA	3	0.00159700008630596	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06665	7.89674084951579	3.0164048968648	4.50748438169193	0.669199189933201	0.503368422930253	NA	5	0.00295614909592806	NZ_CP028101.1		TIR domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06670	0.789265514255971	-0.234801449655469	5.48638010835145	-0.0427971531352796	0.965863233381003	NA	3	0.00180087243774928	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06685	0.757972700356242	-0.311871720537631	5.48698294257646	-0.0568384709414076	0.954673868078438	NA	3	0.000339787252405524	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS10715	0.831618473920808	-0.194319865484451	5.48607506072488	-0.0354205626670327	0.971744388361493	NA	3	0.000339787252405524	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06705	4.92225578460561	2.30093538320146	5.47280245588089	0.420430922137333	0.674170682648733	NA	2	0.00436626619341098	NZ_CP028101.1		histidine phosphatase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06730	4.15193729129384	2.10737926896731	3.65938269336812	0.575883815810384	0.564693715532434	NA	6	0.00360174487549855	NZ_CP028101.1		YadA family autotransporter adhesin	F. nucleatum	CRC vs Healthy
C7Y58_RS06735	5.25025538929055	2.43078941369763	2.64475280745195	0.91909890665341	0.358043841098068	NA	7	0.00268431929400364	NZ_CP028101.1		class I SAM-dependent methyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS06740	1.75143827259238	0.88475177327201	4.47055874488978	0.197906307412548	0.843118369183414	NA	4	0.00127420219652071	NZ_CP028101.1		DUF1904 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06745	6.54771622981179	2.75094040162817	4.98250104270293	0.552120386539012	0.580865875307266	NA	4	0.0032789469857133	NZ_CP028101.1		toxin-antitoxin system YwqK family antitoxin	F. nucleatum	CRC vs Healthy
C7Y58_RS06750	7.20909991416242	2.89043417516866	4.37953262683745	0.659986903044471	0.509262234056935	NA	6	0.00496089388512065	NZ_CP028101.1		cyclodeaminase/cyclohydrolase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06755	7.65947454687587	2.82494917286582	3.51442092278038	0.803816399610693	0.421503017095269	NA	7	0.00615014926853998	NZ_CP028101.1	hutI	imidazolonepropionase	F. nucleatum	CRC vs Healthy
C7Y58_RS06760	9.21139463551971	3.2440657260737	3.76478262110826	0.861687394083518	0.388859564319136	NA	6	0.00948006434211411	NZ_CP028101.1	ftcD	glutamate formimidoyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS06765	5.48970129454375	2.48976215588214	4.86391444708315	0.511884446770077	0.608731883981319	NA	4	0.00239550012945894	NZ_CP028101.1		DUF1456 family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06790	10.5543946149312	3.42889918783141	3.8935854627912	0.88065337735603	0.378505458544103	NA	6	0.00324496826047275	NZ_CP028101.1		NUDIX hydrolase	F. nucleatum	CRC vs Healthy
C7Y58_RS06830	6.13016742016522	2.6288386070742	4.36754994699094	0.601902356923328	0.547239135284589	NA	5	0.00163097881154651	NZ_CP028101.1	gatC	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	F. nucleatum	CRC vs Healthy
C7Y58_RS06865	6.02220750955757	2.61040774486739	5.03576172251088	0.518373959831802	0.604197379513979	NA	4	0.00144409582272348	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06895	5.08667731388091	2.36909880482166	4.26261326006274	0.555785538185744	0.578357472977112	NA	5	0.00166495753678707	NZ_CP028101.1		FecCD family ABC transporter permease	F. nucleatum	CRC vs Healthy
C7Y58_RS06900	6.24190043216796	2.66334538765207	5.0409119907959	0.528345940678	0.59725925104543	NA	4	0.00158001072368569	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06905	7.18360357019117	2.85768371989499	3.81842822490994	0.748392676665381	0.454223338503104	NA	6	0.00191979797609121	NZ_CP028101.1		coproporphyrinogen-III oxidase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06910	1.91898492741491	1.00436678097129	4.46030338086085	0.225179028243017	0.821840003554775	NA	4	0.00101936175721657	NZ_CP028101.1		flavodoxin family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06915	1.0206287920786	0.0339173095640922	5.48398626315884	0.00618479112392149	0.995065282110629	NA	2	0.000475702153367733	NZ_CP028101.1		type II toxin-antitoxin system RelB/DinJ family antitoxin	F. nucleatum	CRC vs Healthy
C7Y58_RS06940	6.96277055773506	2.81981518909868	4.98858525129314	0.565253483112818	0.571901363425706	NA	4	0.0018518405256101	NZ_CP028101.1		class I SAM-dependent methyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS06945	4.52386775484165	2.20276570361964	3.06079688667667	0.719670656098758	0.471727797469103	NA	7	0.00188581925085066	NZ_CP028101.1		CobW family GTP-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06950	4.11105674618955	2.0642440583041	4.86267417570685	0.42450799369136	0.671195376826	NA	4	0.0013591490096221	NZ_CP028101.1		threonine/serine exporter family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06955	9.1374830050529	3.22638067646043	5.13636691381007	0.62814450965053	0.529909277523214	NA	4	0.00351679806239717	NZ_CP028101.1		threonine/serine exporter family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS06960	9.59397746264352	-0.368400969406224	4.18225694616767	-0.088086641769775	0.929807813430108	NA	5	0.00271829801924419	NZ_CP028101.1		tRNA1(Val) (adenine(37)-N6)-methyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS06980	1.75191803358486	0.716424002344766	3.06229727287601	0.233949854800322	0.815023908435144	NA	7	0.000645595779570495	NZ_CP028101.1;NZ_CP028101.1		IS3 family transposase	NA	CRC vs Healthy
C7Y58_RS06985	3.53243956724348	1.82412560971816	4.83349152993026	0.377392946366553	0.705881608014211	NA	4	0.000985383031976019	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07015	5.73026981951867	2.54707468789447	4.90198548288097	0.519600618318746	0.60334196704484	NA	4	0.00270130865662391	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07080	9.66036354870542	3.30381604451781	5.0893149170606	0.649167146926323	0.516230344238861	NA	4	0.00351679806239717	NZ_CP028101.1	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS07085	1.47463173164419	0.617871009644406	5.47938903116336	0.112762756236204	0.910218646177924	NA	3	0.000764521317912429	NZ_CP028101.1		histidine phosphatase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07090	3.74199422958727	1.87518398624228	3.69763524912315	0.507130601020465	0.612063184965681	NA	6	0.00084946813101381	NZ_CP028101.1	trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	F. nucleatum	CRC vs Healthy
C7Y58_RS07100	9.86349541678011	3.32488603770063	3.88616065749099	0.855570917093085	0.392235162339914	NA	6	0.00288819164544695	NZ_CP028101.1		DUF4299 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS10720	0.469522067580437	-2.27710492305907	5.50211385903943	-0.413860014786501	0.678976628731671	NA	2	5.09680878608286e-05	NZ_CP028101.1		ISL3 family transposase	F. nucleatum	CRC vs Healthy
C7Y58_RS07105	2.44626912157289	1.34371462717234	5.47564364515266	0.245398479932468	0.806147905874737	NA	3	0.00251442566780088	NZ_CP028101.1		TetR/AcrR family transcriptional regulator	F. nucleatum	CRC vs Healthy
C7Y58_RS07120	1.78991119440204	0.78653704779199	5.47835327243807	0.143571801356642	0.885838609178028	NA	2	0.0024974363051806	NZ_CP028101.1		MaoC family dehydratase	F. nucleatum	CRC vs Healthy
C7Y58_RS07125	0.330664034698901	-1.25231719906887	5.49390219412704	-0.227946758937134	0.819687631075221	NA	1	0.000254840439304143	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07150	3.91595674703313	2.01202416348636	4.09721343472844	0.491071357531002	0.623375978842615	NA	5	0.00191979797609121	NZ_CP028101.1		shikimate kinase	F. nucleatum	CRC vs Healthy
C7Y58_RS07185	3.60022446136147	1.84531224572349	4.1647190505201	0.443082047873804	0.657706389646413	NA	5	0.0010023723945963	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07190	10.1691087948371	3.37854046300955	4.43151008824092	0.762390335514425	0.445827072624819	NA	5	0.0235302672290825	NZ_CP028101.1		AlbA family DNA-binding domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07195	6.34329607310848	2.68032585758619	5.1715546723866	0.518282417451319	0.604261238584438	NA	4	0.00154603199844513	NZ_CP028101.1		TonB-dependent receptor	F. nucleatum	CRC vs Healthy
C7Y58_RS07210	7.53439630827414	2.94805759666896	4.16880950747417	0.707170138473214	0.479460753286773	NA	5	0.00344884061191607	NZ_CP028101.1		DUF6882 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07215	2.62239564670578	1.43269466632321	4.96790059777379	0.288390364929047	0.773047942260523	NA	4	0.00115527665817878	NZ_CP028101.1		DUF6882 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07220	4.65226279462202	2.25018932123796	4.92914073258941	0.456507420524768	0.648025135986016	NA	4	0.00166495753678707	NZ_CP028101.1		Dabb family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS10580	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07230	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07235	5.55159881258316	2.43887125384539	3.38436844689591	0.720628173945506	0.471138314753701	NA	7	0.00115527665817878	NZ_CP028101.1;NZ_CP028101.1		IS3 family transposase	NA	CRC vs Healthy
C7Y58_RS07240	0	0	0	0	1	NA	1	0.000645595779570495	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07245	0.300581231769257	-1.34819102595184	5.49464592479811	-0.245364495620595	0.806174217256512	NA	2	0.00122323410865989	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07255	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07265	10.0498294737625	3.36020873583475	3.50362408499624	0.959066570590251	0.337525209870953	NA	6	0.00434927683079071	NZ_CP028101.1		DUF4037 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07270	2.87367142384967	1.53212548417123	4.78308043217886	0.320321915112202	0.748724311817613	NA	4	0.000832478768393533	NZ_CP028101.1		DUF4125 family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07280	10.1373136842576	3.3626174183133	4.46838399045303	0.752535463715236	0.451729111316297	NA	5	0.00229356395373729	NZ_CP028101.1		pimeloyl-ACP methyl esterase BioG family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07285	6.09313065520019	2.63521464197564	4.8871067583363	0.539217736031765	0.58973662373236	NA	4	0.00234453204159811	NZ_CP028101.1	bioC	malonyl-ACP O-methyltransferase BioC	F. nucleatum	CRC vs Healthy
C7Y58_RS07290	4.57373647217904	2.04312175981288	3.33497364850187	0.612635053572518	0.540117674852487	NA	7	0.00130818092176127	NZ_CP028101.1		alpha/beta hydrolase	F. nucleatum	CRC vs Healthy
C7Y58_RS07325	0.187863269855786	-1.81254446667202	5.49791206020001	-0.329678693806914	0.741642754380289	NA	1	0.000169893626202762	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07330	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07335	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07340	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07345	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS10500	0.0764470599143247	-2.57550973702555	5.50445952987366	-0.467895117231368	0.639859595430441	NA	1	6.79574504811048e-05	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS10585	1.28306244439038	0.352034160382869	3.71992829835983	0.0946346628611327	0.924605016397354	NA	5	0.000509680878608286	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07380	8.07237938024991	3.04185202251226	5.00444294901002	0.607830292703006	0.543300035807927	NA	4	0.0027862554697253	NZ_CP028101.1		Cof-type HAD-IIB family hydrolase	F. nucleatum	CRC vs Healthy
C7Y58_RS07385	5.98261292894875	2.60375137145308	4.19913255619924	0.620068868178291	0.535212447306569	NA	5	0.00210668096491425	NZ_CP028101.1		rhodanese-like domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07390	6.89751077044438	2.81415974315386	4.36989573574233	0.643987846239954	0.519583315216805	NA	5	0.00234453204159811	NZ_CP028101.1	aroB	3-dehydroquinate synthase	F. nucleatum	CRC vs Healthy
C7Y58_RS07395	3.2016626559249	1.72030064130114	4.75512263965262	0.361778395988293	0.717517637655822	NA	4	0.001783883075129	NZ_CP028101.1		DUF4846 domain-containing protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07405	5.47894424453152	2.4799110593999	4.86134116639654	0.510128990028924	0.609961096448558	NA	4	0.00208969160229397	NZ_CP028101.1		NUDIX hydrolase	F. nucleatum	CRC vs Healthy
C7Y58_RS07415	0.516077948454068	-0.746430539327223	5.48998148007325	-0.135962305526259	0.891851080020495	NA	2	0.000407744702886629	NZ_CP028101.1	ggt	gamma-glutamyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS07420	0.258015343770424	-1.50747038290115	5.49565695426413	-0.274302125377656	0.783852451316734	NA	2	0.000203872351443314	NZ_CP028101.1		sodium:solute symporter family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07425	0.152243243842644	-2.0119431181261	5.49964476536377	-0.365831468024467	0.714490837037169	NA	3	0.001783883075129	NZ_CP028101.1		GntR family transcriptional regulator	F. nucleatum	CRC vs Healthy
C7Y58_RS07430	2.93336871811334	1.5431010664632	3.9044778116029	0.395213173417858	0.692685571418866	NA	6	0.000645595779570495	NZ_CP028101.1		ABC transporter permease	F. nucleatum	CRC vs Healthy
C7Y58_RS07435	8.68218006440501	3.14331137981921	5.47144819361793	0.574493492140832	0.565633903155582	NA	3	0.001783883075129	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07440	3.29331945803156	1.73142556095874	5.47426997650924	0.316284284185562	0.751786738762814	NA	3	0.000645595779570495	NZ_CP028101.1		ABC transporter permease	F. nucleatum	CRC vs Healthy
C7Y58_RS07445	0.703660571463737	-1.37856096615708	3.68004657209208	-0.374604217406243	0.707954836038362	NA	5	0.0010023723945963	NZ_CP028101.1		ABC transporter ATP-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07450	10.0130920689487	-2.59800803572259	2.99495493936978	-0.867461477156409	0.385689210210784	NA	7	0.00283722355758612	NZ_CP028101.1		FecCD family ABC transporter permease	F. nucleatum	CRC vs Healthy
C7Y58_RS07455	0.288927827633272	-1.46470790006428	5.49537509537568	-0.266534654076083	0.789827474226829	NA	4	0.00176689371250872	NZ_CP028101.1		ABC transporter substrate-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07460	9.61555379217158	-4.62745643831085	2.79365472591352	-1.65641673446158	0.0976374544796671	NA	7	0.00487594707201927	NZ_CP028101.1		TonB-dependent receptor	F. nucleatum	CRC vs Healthy
C7Y58_RS07480	2.11240443989268	1.13170905496556	5.47655914699525	0.206646002460592	0.836286330824368	NA	3	0.00124022347128016	NZ_CP028101.1		thiamine diphosphokinase	F. nucleatum	CRC vs Healthy
C7Y58_RS07485	6.17181178209955	2.66508988170737	5.47212100228303	0.487030509850835	0.626236709920026	NA	3	0.00341486188667552	NZ_CP028101.1		endonuclease/exonuclease/phosphatase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07495	5.68662099575336	2.54665292235021	5.02176254747703	0.50712332538098	0.612068289613592	NA	4	0.00268431929400364	NZ_CP028101.1		Rrf2 family transcriptional regulator	F. nucleatum	CRC vs Healthy
C7Y58_RS07500	0	0	0	0	1	NA	1	0.00084946813101381	NZ_CP028101.1		YcxB family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07505	0.0382235299571624	-3.02380146516325	5.50893416009516	-0.548890470876679	0.583080618057824	NA	2	0.00130818092176127	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07510	0	0	0	0	1	NA	1	0.00130818092176127	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07515	0.49285950829146	-0.832081982504476	5.49055918371209	-0.151547766750766	0.879543633502656	NA	3	0.000220861714063591	NZ_CP028101.1		MmcQ/YjbR family DNA-binding protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07525	5.01808132719176	2.36648329091079	5.01541579991541	0.471841894135816	0.63703964528025	NA	4	0.00222560650325618	NZ_CP028101.1		SDR family oxidoreductase	F. nucleatum	CRC vs Healthy
C7Y58_RS07530	7.61413012319878	2.95290229350621	4.23063292567447	0.69798121117668	0.485188944325528	NA	5	0.0024294788546995	NZ_CP028101.1		MBL fold metallo-hydrolase	F. nucleatum	CRC vs Healthy
C7Y58_RS07535	5.76221148420684	2.55300964381837	4.94310783775622	0.516478646150119	0.605520149357367	NA	4	0.00188581925085066	NZ_CP028101.1		uracil-DNA glycosylase	F. nucleatum	CRC vs Healthy
C7Y58_RS07540	5.47650478389209	2.47500609941557	4.97488346898894	0.497500316307625	0.618836279913354	NA	4	0.00152904263582486	NZ_CP028101.1		5-formyltetrahydrofolate cyclo-ligase	F. nucleatum	CRC vs Healthy
C7Y58_RS07555	7.26339405162411	2.89206679255988	5.13162214215353	0.563577502872454	0.573041701021773	NA	4	0.00282023419496585	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07615	4.87091614037419	2.31666593970102	4.96274357713991	0.466811533517945	0.640634723389186	NA	4	0.0017159256246479	NZ_CP028101.1		DNA polymerase III subunit delta	F. nucleatum	CRC vs Healthy
C7Y58_RS07620	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07625	0.119257476358777	-2.23611510101025	5.50182546656072	-0.406431486167823	0.684425588777409	NA	3	0.000101936175721657	NZ_CP028101.1		DNA-dependent DNA polymerase III subunit alpha	F. nucleatum	CRC vs Healthy
C7Y58_RS07635	4.83168976042462	1.82903949084546	4.3447403709327	0.420977857061875	0.673771251114133	NA	5	0.00137613837224237	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07640	3.36815017248976	1.78875419987572	4.8390022401546	0.369653517626513	0.711640669794343	NA	4	0.0013591490096221	NZ_CP028101.1		homoserine kinase	F. nucleatum	CRC vs Healthy
C7Y58_RS07665	9.09051994760493	3.22014644354149	5.15789557162964	0.624314005357826	0.532421387926282	NA	4	0.00377163850170131	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07675	7.24166797026003	2.8805657650834	4.9908805113047	0.577165844495518	0.56382742774252	NA	4	0.00215764905277508	NZ_CP028101.1	tsaE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	F. nucleatum	CRC vs Healthy
C7Y58_RS07680	6.33218696565086	2.6819278242865	4.95914438649743	0.540804545152739	0.588642309697564	NA	4	0.0017159256246479	NZ_CP028101.1	rfaE2	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS07685	4.79803025566099	2.28670136521948	4.8253979238384	0.473888661891018	0.635579304864052	NA	4	0.00173291498726817	NZ_CP028101.1		NUDIX hydrolase	F. nucleatum	CRC vs Healthy
C7Y58_RS07690	5.72588092750373	2.54960689564055	4.98749905875326	0.511199474046194	0.609211386939023	NA	4	0.00202173415181287	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07705	0.0988768428101812	-3.24750694081734	5.51167850335246	-0.589204711204047	0.555723957163962	NA	1	1.69893626202762e-05	NZ_CP028101.1	pgsW	poly-gamma-glutamate system protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07710	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1	pgsC	poly-gamma-glutamate biosynthesis protein PgsC	F. nucleatum	CRC vs Healthy
C7Y58_RS07715	2.74551435117692	-6.92110077934591	5.16219039582832	-1.34072946727013	0.180008303636332	NA	2	0.00013591490096221	NZ_CP028101.1	pgsB	poly-gamma-glutamate synthase PgsB	F. nucleatum	CRC vs Healthy
C7Y58_RS07720	1.41684571354831	-5.92112436149622	5.21234496088772	-1.13598090800341	0.255964554701961	NA	2	0.000101936175721657	NZ_CP028101.1		succinylglutamate desuccinylase/aspartoacylase family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS10590	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07725	0.219373133418513	-1.6967273553645	5.49700307268207	-0.308664072573756	0.757577076076852	NA	2	0.00013591490096221	NZ_CP028101.1		TRAP transporter large permease subunit	F. nucleatum	CRC vs Healthy
C7Y58_RS07730	0.0440885379598534	-2.94958383030306	5.5081040141183	-0.535498934432379	0.592304894226716	NA	1	3.39787252405524e-05	NZ_CP028101.1		DUF6305 family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07735	0.628215261282156	-0.556898924340534	5.48881152846993	-0.101460748187828	0.919184715126585	NA	1	0.000203872351443314	NZ_CP028101.1	ggt	gamma-glutamyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS07740	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		sensor histidine kinase	F. nucleatum	CRC vs Healthy
C7Y58_RS07745	1.32866863762861	-7.20971484204066	5.22652409478919	-1.37944735569644	0.16775686701046	NA	1	3.39787252405524e-05	NZ_CP028101.1		response regulator	F. nucleatum	CRC vs Healthy
C7Y58_RS07755	2.35737596812298	1.27726050106647	4.90681305929842	0.260303477151236	0.794629690654918	NA	4	0.000866457493634086	NZ_CP028101.1		phosphatase PAP2 family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07760	1.91758781152818	0.966443145320351	4.69953291419673	0.205646638286295	0.837066943978462	NA	4	0.000696563867431324	NZ_CP028101.1		M48 family metallopeptidase	F. nucleatum	CRC vs Healthy
C7Y58_RS07810	3.51800561466963	1.82705947858447	5.08991770694402	0.358956585111754	0.719627567775283	NA	4	0.000815489405773257	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07820	0.311116382732812	-1.31695731115128	5.49445974385723	-0.239688226421829	0.810571962881408	NA	3	0.00120624474603961	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07825	6.55934446571691	2.73965162509522	4.99328585242702	0.548667091383041	0.583233934136005	NA	4	0.00197076606395204	NZ_CP028101.1	cobI	precorrin-2 C(20)-methyltransferase	F. nucleatum	CRC vs Healthy
C7Y58_RS07830	3.92438997501903	2.01425685724166	5.47347082459148	0.36800357977463	0.712870564944364	NA	3	0.0018518405256101	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07835	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07840	0	NA	NA	NA	NA	NA	0	0	NZ_CP028101.1		GIY-YIG nuclease family protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07845	4.63070835837799	2.21934556353988	5.47297966133139	0.405509558023826	0.685102994149606	NA	3	0.000951404306735467	NZ_CP028101.1		hypothetical protein	F. nucleatum	CRC vs Healthy
C7Y58_RS07850	10.574398386922	3.4319057576409	5.17945151915177	0.662600228026255	0.507586624108569	NA	4	0.00302410654640916	NZ_CP028101.1	cbiT	precorrin-6Y C5,15-methyltransferase (decarboxylating) subunit CbiT	F. nucleatum	CRC vs Healthy
C7Y58_RS07855	7.37171930834759	2.7321525455372	4.550227165056	0.600443108976862	0.548210965136929	NA	5	0.00730542592671876	NZ_CP028101.1		D-3-phosphoglycerate dehydrogenase	F. nucleatum	CRC vs Healthy
