# Pathway	La100_cat_Abundance	La101_cat_Abundance	La102_cat_Abundance	La103_cat_Abundance	La104_cat_Abundance	La105_cat_Abundance	La106_cat_Abundance	La107_cat_Abundance	La108_cat_Abundance	La109_cat_Abundance	La110_cat_Abundance	La111_cat_Abundance	La112_cat_Abundance	La113_cat_Abundance	La114_cat_Abundance	La115_cat_Abundance	La116_cat_Abundance	La117_cat_Abundance	La118_cat_Abundance	La119_cat_Abundance	La120_cat_Abundance	La121_cat_Abundance	La122_cat_Abundance	La123_cat_Abundance	La124_cat_Abundance	La34_cat_Abundance	La35_cat_Abundance	La36_cat_Abundance	La37_cat_Abundance	La38_cat_Abundance	La39_cat_Abundance	La40_cat_Abundance	La41_cat_Abundance	La42_cat_Abundance	La43_cat_Abundance	La44_cat_Abundance	La46_cat_Abundance	La47_cat_Abundance	La48_cat_Abundance	La49_cat_Abundance	La51_cat_Abundance	La52_cat_Abundance	La53_cat_Abundance	La55_cat_Abundance	La56_cat_Abundance	La57_cat_Abundance	La58_cat_Abundance	La59_cat_Abundance	La60_cat_Abundance	La61_cat_Abundance	La62_cat_Abundance	La63_cat_Abundance	La64_cat_Abundance	La65_cat_Abundance	La66_cat_Abundance	La67_cat_Abundance	La69_cat_Abundance	La70_cat_Abundance	La74_cat_Abundance	La75_cat_Abundance	La76_cat_Abundance	La78_cat_Abundance	La79_cat_Abundance	La80_cat_Abundance	La81_cat_Abundance	La82_cat_Abundance	La83_cat_Abundance	La84_cat_Abundance	La85_cat_Abundance	La86_cat_Abundance	La87_cat_Abundance	La88_cat_Abundance	La90_cat_Abundance	La91_cat_Abundance	La92_cat_Abundance	La93_cat_Abundance	La94_cat_Abundance	La95_cat_Abundance	La96_cat_Abundance	La97_cat_Abundance	La99_cat_Abundance	Lasse20_cat_Abundance	Lasse25_cat_Abundance	Lasse9_cat_Abundance
UNINTEGRATED|g__Blautia.s__Blautia_hansenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10740.4793770050	0	0	0	0
UNINTEGRATED|g__Blautia.s__Blautia_obeum	0	0	0	22632.5036235370	0	0	101524.4304949068	5628.9354634388	2664.9773471428	3540.2291113914	14496.6726950414	4610.9531909211	23797.6128467988	4876.4638543177	5823.8426496283	836.8787216083	0	11297.8575500557	7625.3654593043	0	9289.2577179287	0	0	4765.9668502463	4485.3059535497	10013.5410386334	0	0	0	0	27638.2715320544	0	7017.9967010243	2582.6567744119	21492.2829156741	1839.9882627706	10610.5417146467	6420.4009291369	1006.6231388146	2022.9713577989	6765.7977641732	2617.7489767788	0	13510.2994300067	9641.0854404980	0	8295.9130512539	6077.4013049423	6899.9375519117	6517.9932904477	0	0	0.0000000000	35831.4695425195	0	2869.2525985704	3568.8018235950	0	0	16189.9939937600	9258.4029407380	0	0	2039.0741205966	0	0	4025.5212665228	2056.5682239525	9328.6239350033	0	0	0	0	0	5588.5844371428	0	0	0	51160.6878732153	14317.2379835375	0	0	4778.6724136577	0
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	0	0	0	7271.8729507998	0	0	77429.2177413264	6779.5425000221	5782.4751363492	5222.7318770060	10828.7732302807	2753.7294514264	18013.2474887890	1780.3021745306	2104.8480240532	453.2038579399	522.8342740875	1873.0800402152	2927.2910779780	0	3659.9111005923	0	0	0	1428.8904490553	14238.1214096670	0	0	0	0	27325.9417565761	0	0	3049.2309853501	9383.7394743265	1559.2879603747	7739.8158063443	1543.6329350239	0	7799.6275854298	1804.1771041069	1187.7403675941	0	2774.6501234477	9840.9691645281	0	1646.4421331573	8131.5328628609	4617.5714871276	6210.4383543664	0	0	1547.7916711217	19988.9066199238	0	2171.1458724347	3172.2104867714	0	0	4991.2263800182	2408.2131481108	0	0	7861.5182213831	0	0	2166.6406004769	1236.1007483529	5727.0194858105	0	0	0	0	0	1479.8944777199	0	0	0	22562.8477007378	15871.1191637642	1595.4744447069	0	6811.7292375305	0.0000000000
UNINTEGRATED|g__Butyricicoccus.s__Butyricicoccus_porcorum	0	0	0	0	0	0	0	0	0	0	0	0	1047.0543181840	0	0	0	0	0	0	0	115.1886207179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.2529392788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Campylobacter.s__Campylobacter_ureolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15024.5046517701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49429.4178008706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Catenibacterium.s__Catenibacterium_mitsuokai	863.6291474732	0	0	0	0	0	17142.6137769433	0	0	0	0	0	22286.9694444861	0	0	0	0	20987.4613726458	36037.9608037119	0	0	0	0	0	0	0	0	0	0	0	20384.0195861526	968.2939463134	0	0	0	0	624.7847131469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4792.2348931286	0	10329.4543829837	0	0	0
UNINTEGRATED|g__Citrobacter.s__Citrobacter_amalonaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1912.0725576723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	63997.6517512169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4052.5556867077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Clostridium.s__Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	12635.4576700434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	0	0	0	0	0	0	49742.8609663508	24845.7482983593	18789.2510622695	0	0	0	27745.6144831822	4331.3344622648	6588.4603973310	0	0	8862.0502557747	9883.4180835616	0	0	27932.1030896115	10918.4683517849	0	0	0	0	0	0	0	13404.9929303612	0	0	0	0	0	24572.1229384310	0	0	0	0	0	0	0	0	0	0	0	6022.7638778656	0	0	0	0	7539.4601364971	0	7513.1106957615	0	0	0	10279.0863651658	5073.9270628612	0	0	8643.0138559689	0	0	0	0	46290.0342270425	0	0	0	0	0	0	0	0	0	108898.3793732329	23937.6350602048	4520.4540412931	0	0	0
UNINTEGRATED|g__Collinsella.s__Collinsella_stercoris	0	0	0	0	0	0	0	0	0	1845.7948907159	25092.8689695725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Coprobacter.s__Coprobacter_fastidiosus	0	0	0	0	0	0	0	0	0	0	2882.4635664395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Cutibacterium.s__Cutibacterium_acnes	0	0	0	0	0	0	62227.4647936143	0	0	0	0	38021.4659096799	0	0	0	0	0	19265.6286844477	0	0	0	0	0	0	0	25205.3100823696	0	48691.2023509688	0	0	0	22691.6289532461	27273.7079303658	84894.3400156392	22528.7316323567	0	0	0	0	0	0	0	0	0	0	16652.7000109242	0	0	0	0	0	0	0	4619.6558468787	0	0	0	14181.6713120644	0	9067.1629618128	0	0	0	0	0	0	0	14535.4821780783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Dermacoccus.s__Dermacoccus_nishinomiyaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4831.7977199560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Dialister.s__Dialister_pneumosintes	0	0	0	0	0	0	0	0	0	0	12088.6253846843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7129.6109608435	0	0	1356.2617892739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13446.0053881559	0	0	0	0	0
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	1194.8587156698	0	0	0	0	0	215326.1470356697	0	0	0	0	0	13123.2537181231	0.0000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3586.4559764632	0	0	0	0	0	0	0	0	0	0	3191.2686333027	0	0	0	0	0	22296.9717196407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896.0806935483	50533.3616553906	0	0	0	0	0
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	0	0	0	9381.8249056059	0	0	0	0	0	0	47138.0392813407	0	24110.6811462341	1717.3863529234	5575.3356667408	0	0	7474.8887461396	9448.3153233338	0	0	0	0	0	0	58607.3748724183	0	0	0	0	2392.2372090400	0	0	0	2902.1821751366	0	1721.7441200362	0	6956.5912747857	0	0	0	0	0	1607.3301100259	0	0	2181.2218377616	575.2584063254	0	0	0	0	8896.7052702609	0	0	0	13899.8855153475	0	5325.0339856141	14518.7451249473	0	0	0	0	0	0	2345.2802278195	0	0	0	0	0	0	0	0	0	0	56028.3516763692	0	0	0	0	1649.4866468653
UNINTEGRATED|g__Eggerthella.s__Eggerthella_lenta	0	0	0	0	0	0	16054.9923443236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747.6121952265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Escherichia.s__Escherichia_albertii	0	0	0	0	0	0	4538.9206469123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12494.1507099057	0	0	0	0	0	0	0	0	0	0	0	0	7224.2183433460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	29347.1125677581	36256.1077399239	26473.1078740056	0	25632.7436392188	95091.0354813517	797874.3528528741	41743.7131674522	86361.1298465501	14884.9588718268	29795.6107702741	9244.4964744054	0	3082.5790389162	10590.0506153644	18487.4969472951	9539.3993116980	39522.0126336133	50859.4172013611	5183.8047102588	0	0	12313.0321552865	0	0	8586.0930259767	0	0	56844.6740791544	0	6797.0852524826	25125.5702340129	101478.1306263279	0	23321.0578055132	9778.4081743941	14481.6509361641	49651.6739267116	36281.0954516658	0	19834.6314784711	25388.3152254333	20963.8345358542	0	9540.8628307807	320903.7715673911	4130.7104781547	0.0000000000	0	37632.7645958573	15389.5290512170	18323.1079823431	16019.9378901618	58950.7446613313	22088.2835406951	0	7330.3838174918	0	0	8524.8415822796	13979.8291422872	32634.9013309829	17105.3274767055	83789.0983840008	0	0	17508.4249693604	4162.1272472554	10634.0329703270	28469.8960625537	20915.4338552591	16716.0389064999	32546.8392888104	0	0	12392.8868326436	20725.2431383643	11548.5535405038	20303.5136891115	59243.2595724465	20144.1132945711	0	0	0
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	0	0	0	0	0	0	47083.2822842564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11842.6475008526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Escherichia.s__Escherichia_marmotae	0	0	0	0	0	0	106897.2435787071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1853.3430984912	3167.5007194643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6285.5285149672	0	0	0	0	0
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	13388.8004276679	0	0	12830.7115100011	0	0	827581.9686473361	0	0	0	0	47605.2089632059	191121.4625538127	9286.2614388342	12652.4339727446	0	0	8951.4672761234	4963.6441665901	6048.7613643762	18873.6074650362	0	9408.5565172900	21334.8686665867	38033.8099748245	0	0	0	0	18370.3530603564	19360.5118102282	116900.7092786569	0	0.0000000000	51332.6914276764	74902.1785437168	26216.6507565534	15075.4039972276	10955.3371679884	29303.5785337091	13629.0267783570	22952.5566626675	0	52236.9881468180	42257.4639184428	0	33971.6255167053	17075.8598024155	0	0	0	13392.1459099126	0	271508.7471679887	0	0.0000000000	0	0	0	16964.8034023456	0	0	0	0	0	0	0	2951.8059270587	0	0	0	0	0	0	0	0	0	8699.5872717932	275747.8525557249	0	57700.9060838211	0	0	12142.4845057683
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	0	0	0	9029.3623497890	0	0	0	0	0	0.0000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18000.9334297802	29092.9360302457	0	0	0	0
UNINTEGRATED|g__Fretibacterium.s__Fretibacterium_fastidiosum	0	0	0	0	0	0	0	0	0	0	104369.8757164372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_hwasookii	0	0	0	0	0	0	0	0	0	0	41063.0081133792	0	0	0	0	0	0	0	0	0	0	0	3024.2484223159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7095.3719804269	0	0	0	0	7936.8102072126	0	0	770.6648731839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23002.4813546006	0	0	0	0	0
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_necrophorum	33637.2107146732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	205471.3172092440	0	0	0	0	0	0	0	0	0	0	0	27484.4621303089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13967.9648936561	0	0	0	0	20232.6848594876	0	0	6368.0022867719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78781.9424728298	0	0	0	0	0
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	0	7295.7264581147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9941.9045107173	0	0	0	0	0
UNINTEGRATED|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	133.2798115624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22918.5412417118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17587.8688082245	0	0	0	0	0
UNINTEGRATED|g__Gemella.s__Gemella_morbillorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18533.7114361948	0	0	4376.8813382791	4875.7434440327	0	12302.9126086769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Gemella.s__Gemella_sanguinis	0	0	0	0	0	0	630.1686737751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Gordonibacter.s__Gordonibacter_pamelaeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.0866372903	0	0	0	0	0
UNINTEGRATED|g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21112.9696613058	0	0	0	0	2410.9469372044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52345.3834458633	0	0	0	0	0
UNINTEGRATED|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5418.9506302207	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	291759.2198587895	0	0	0	23248.2118719400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14972.3833091814	0	0	6456.4796454803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Intestinibacter.s__Intestinibacter_bartlettii	0	0	0	0	0	0	26974.0388653093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6667.2061347840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8374.3047835866	0	0	0	0	0
UNINTEGRATED|g__Intestinimonas.s__Intestinimonas_butyriciproducens	0	0	0	0	0	0	0	0	0	0	11258.4411290913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1335.4729245985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	57752.0164160240	0	0	0	0	0	0	0	0	0	0	11851.4447838150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4760.6937025141	0	0	0	0	10351.0813602105	0	0	0	0	0	0	0	38064.4858922739	0	0	0	0	0	0	0	15722.8450774365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000000000	0	0	0	0	0	0	2354.3208759942	0	0	0	0	0	0	0
UNINTEGRATED|g__Kocuria.s__Kocuria_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6564.7001510603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Lachnoanaerobaculum.s__Lachnoanaerobaculum_umeaense	0	0	0	0	0	0	0	0	0	0	24108.1231647131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291549.8517563216	0	0	0	0	0
UNINTEGRATED|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5717.0394938561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Leptotrichia.s__Leptotrichia_hofstadii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8622.3813575472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.4377030316	0	0	0	0	0
UNINTEGRATED|g__Leptotrichia.s__Leptotrichia_wadei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2131.8500504066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Megamonas.s__Megamonas_funiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5125.6520979111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19229.1651061228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Megamonas.s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5074.3718042582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Megasphaera.s__Megasphaera_stantonii	0	0	0	0	0	0	0	0	0	15367.1345807619	56912.3190464784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5268.6795224164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Methanobrevibacter.s__Methanobrevibacter_smithii	0	0	0	0	0	0	0	0	2588.7864166020	0	2422.7373897665	823.1135293130	3805.1870334201	0	0	0	0	0	0	0	0	0	0	0	435.3004562530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Micrococcus.s__Micrococcus_luteus	0	0	0	0	0	0	0	0	0	0	0	2209.0690972029	2559.4552401605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155.9409395004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30029.6918721682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Mitsuokella.s__Mitsuokella_multacida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7763.5111120070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
